Name,Id
det_LT_TKEO_std_8_coef,65
det_LT_TKEO_std_9_coef,65
det_LT_TKEO_std_10_coef,65
app_LT_entropy_shannon_1_coef,2
app_LT_entropy_shannon_2_coef,2
app_LT_entropy_shannon_3_coef,2
app_LT_entropy_shannon_4_coef,2
app_LT_entropy_shannon_5_coef,2
app_LT_entropy_shannon_6_coef,2
app_LT_entropy_shannon_7_coef,2
app_LT_entropy_shannon_8_coef,2
app_LT_entropy_shannon_9_coef,2
app_LT_entropy_shannon_10_coef,2
app_LT_entropy_log_1_coef,2
app_LT_entropy_log_2_coef,2
app_LT_entropy_log_3_coef,2
app_LT_entropy_log_4_coef,2
app_LT_entropy_log_5_coef,2
app_LT_entropy_log_6_coef,2
app_LT_entropy_log_7_coef,2
app_LT_entropy_log_8_coef,2
app_LT_entropy_log_9_coef,2
app_LT_entropy_log_10_coef,2
app_LT_TKEO_mean_1_coef,2
app_LT_TKEO_mean_2_coef,2
app_LT_TKEO_mean_3_coef,2
app_LT_TKEO_mean_4_coef,2
app_LT_TKEO_mean_5_coef,2
app_LT_TKEO_mean_6_coef,2
app_LT_TKEO_mean_7_coef,2
app_LT_TKEO_mean_8_coef,2
app_LT_TKEO_mean_9_coef,2
app_LT_TKEO_mean_10_coef,2
app_LT_TKEO_std_1_coef,2
app_LT_TKEO_std_2_coef,2
app_LT_TKEO_std_3_coef,2
app_LT_TKEO_std_4_coef,2
app_LT_TKEO_std_5_coef,2
app_LT_TKEO_std_6_coef,2
app_LT_TKEO_std_7_coef,2
app_LT_TKEO_std_8_coef,2
app_LT_TKEO_std_9_coef,2
app_LT_TKEO_std_10_coef,2
tqwt_energy_dec_1,26
tqwt_energy_dec_2,26
tqwt_energy_dec_3,26
tqwt_energy_dec_4,72
tqwt_energy_dec_5,72
tqwt_energy_dec_6,72
tqwt_energy_dec_7,72
tqwt_energy_dec_8,73
tqwt_energy_dec_9,73
tqwt_energy_dec_10,73
tqwt_energy_dec_11,73
tqwt_energy_dec_12,74
tqwt_energy_dec_13,74
tqwt_energy_dec_14,75
tqwt_energy_dec_15,75
tqwt_energy_dec_16,75
tqwt_energy_dec_17,75
tqwt_energy_dec_18,76
tqwt_energy_dec_19,76
tqwt_energy_dec_20,77
tqwt_energy_dec_21,77
tqwt_energy_dec_22,78
tqwt_energy_dec_23,79
tqwt_energy_dec_24,79
tqwt_energy_dec_25,80
tqwt_energy_dec_26,81
tqwt_energy_dec_27,82
tqwt_energy_dec_28,83
tqwt_energy_dec_29,83
tqwt_energy_dec_30,84
tqwt_energy_dec_31,84
tqwt_energy_dec_32,84
tqwt_energy_dec_33,84
tqwt_energy_dec_34,85
tqwt_energy_dec_35,85
tqwt_energy_dec_36,85
tqwt_entropy_shannon_dec_1,25
tqwt_entropy_shannon_dec_2,25
tqwt_entropy_shannon_dec_3,25
tqwt_entropy_shannon_dec_4,25
tqwt_entropy_shannon_dec_5,25
tqwt_entropy_shannon_dec_6,25
tqwt_entropy_shannon_dec_7,25
tqwt_entropy_shannon_dec_8,86
tqwt_entropy_shannon_dec_9,86
tqwt_entropy_shannon_dec_10,86
tqwt_entropy_shannon_dec_11,86
tqwt_entropy_shannon_dec_12,86
tqwt_entropy_shannon_dec_13,86
tqwt_entropy_shannon_dec_14,86
tqwt_entropy_shannon_dec_15,86
tqwt_entropy_shannon_dec_16,86
tqwt_entropy_shannon_dec_17,7
tqwt_entropy_shannon_dec_18,7
tqwt_entropy_shannon_dec_19,87
tqwt_entropy_shannon_dec_20,87
tqwt_entropy_shannon_dec_21,87
tqwt_entropy_shannon_dec_22,87
tqwt_entropy_shannon_dec_23,88
tqwt_entropy_shannon_dec_24,89
tqwt_entropy_shannon_dec_25,90
tqwt_entropy_shannon_dec_26,91
tqwt_entropy_shannon_dec_27,82
tqwt_entropy_shannon_dec_28,92
tqwt_entropy_shannon_dec_29,92
tqwt_entropy_shannon_dec_30,85
tqwt_entropy_shannon_dec_31,85
tqwt_entropy_shannon_dec_32,85
tqwt_entropy_shannon_dec_33,85
tqwt_entropy_shannon_dec_34,85
tqwt_entropy_shannon_dec_35,85
tqwt_entropy_shannon_dec_36,85
tqwt_entropy_log_dec_1,25
tqwt_entropy_log_dec_2,25
tqwt_entropy_log_dec_3,25
tqwt_entropy_log_dec_4,25
tqwt_entropy_log_dec_5,25
tqwt_entropy_log_dec_6,25
tqwt_entropy_log_dec_7,25
tqwt_entropy_log_dec_8,86
tqwt_entropy_log_dec_9,86
tqwt_entropy_log_dec_10,86
tqwt_entropy_log_dec_11,86
tqwt_entropy_log_dec_12,86
tqwt_entropy_log_dec_13,86
tqwt_entropy_log_dec_14,86
tqwt_entropy_log_dec_15,86
tqwt_entropy_log_dec_16,86
tqwt_entropy_log_dec_17,7
tqwt_entropy_log_dec_18,7
tqwt_entropy_log_dec_19,87
tqwt_entropy_log_dec_20,87
tqwt_entropy_log_dec_21,87
tqwt_entropy_log_dec_22,87
tqwt_entropy_log_dec_23,88
tqwt_entropy_log_dec_24,89
tqwt_entropy_log_dec_25,80
tqwt_entropy_log_dec_26,81
tqwt_entropy_log_dec_27,82
tqwt_entropy_log_dec_28,92
tqwt_entropy_log_dec_29,92
tqwt_entropy_log_dec_30,85
tqwt_entropy_log_dec_31,85
tqwt_entropy_log_dec_32,85
tqwt_entropy_log_dec_33,85
tqwt_entropy_log_dec_34,85
tqwt_entropy_log_dec_35,85
tqwt_entropy_log_dec_36,85
tqwt_TKEO_mean_dec_1,25
tqwt_TKEO_mean_dec_2,25
tqwt_TKEO_mean_dec_3,25
tqwt_TKEO_mean_dec_4,25
tqwt_TKEO_mean_dec_5,25
tqwt_TKEO_mean_dec_6,25
tqwt_TKEO_mean_dec_7,25
tqwt_TKEO_mean_dec_8,86
tqwt_TKEO_mean_dec_9,86
tqwt_TKEO_mean_dec_10,86
tqwt_TKEO_mean_dec_11,86
tqwt_TKEO_mean_dec_12,86
tqwt_TKEO_mean_dec_13,86
tqwt_TKEO_mean_dec_14,86
tqwt_TKEO_mean_dec_15,86
tqwt_TKEO_mean_dec_16,86
tqwt_TKEO_mean_dec_17,7
tqwt_TKEO_mean_dec_18,7
tqwt_TKEO_mean_dec_19,87
tqwt_TKEO_mean_dec_20,87
tqwt_TKEO_mean_dec_21,87
tqwt_TKEO_mean_dec_22,87
tqwt_TKEO_mean_dec_23,88
tqwt_TKEO_mean_dec_24,89
tqwt_TKEO_mean_dec_25,80
tqwt_TKEO_mean_dec_26,81
tqwt_TKEO_mean_dec_27,82
tqwt_TKEO_mean_dec_28,92
tqwt_TKEO_mean_dec_29,92
tqwt_TKEO_mean_dec_30,85
tqwt_TKEO_mean_dec_31,85
tqwt_TKEO_mean_dec_32,85
tqwt_TKEO_mean_dec_33,85
tqwt_TKEO_mean_dec_34,85
tqwt_TKEO_mean_dec_35,85
tqwt_TKEO_mean_dec_36,85
tqwt_TKEO_std_dec_1,93
tqwt_TKEO_std_dec_2,93
tqwt_TKEO_std_dec_3,93
tqwt_TKEO_std_dec_4,25
tqwt_TKEO_std_dec_5,25
tqwt_TKEO_std_dec_6,25
tqwt_TKEO_std_dec_7,25
tqwt_TKEO_std_dec_8,86
tqwt_TKEO_std_dec_9,86
tqwt_TKEO_std_dec_10,86
tqwt_TKEO_std_dec_11,86
tqwt_TKEO_std_dec_12,86
tqwt_TKEO_std_dec_13,86
tqwt_TKEO_std_dec_14,86
tqwt_TKEO_std_dec_15,86
tqwt_TKEO_std_dec_16,86
tqwt_TKEO_std_dec_17,7
tqwt_TKEO_std_dec_18,7
tqwt_TKEO_std_dec_19,87
tqwt_TKEO_std_dec_20,87
tqwt_TKEO_std_dec_21,87
tqwt_TKEO_std_dec_22,87
tqwt_TKEO_std_dec_23,88
tqwt_TKEO_std_dec_24,89
tqwt_TKEO_std_dec_25,80
tqwt_TKEO_std_dec_26,81
tqwt_TKEO_std_dec_27,92
tqwt_TKEO_std_dec_28,92
tqwt_TKEO_std_dec_29,92
tqwt_TKEO_std_dec_30,92
tqwt_TKEO_std_dec_31,85
tqwt_TKEO_std_dec_32,85
tqwt_TKEO_std_dec_33,85
tqwt_TKEO_std_dec_34,85
tqwt_TKEO_std_dec_35,85
tqwt_TKEO_std_dec_36,85
tqwt_medianValue_dec_1,94
tqwt_medianValue_dec_2,95
tqwt_medianValue_dec_3,96
tqwt_medianValue_dec_4,97
tqwt_medianValue_dec_5,98
tqwt_medianValue_dec_6,99
tqwt_medianValue_dec_7,100
tqwt_medianValue_dec_8,101
tqwt_medianValue_dec_9,102
tqwt_medianValue_dec_10,103
tqwt_medianValue_dec_11,104
tqwt_medianValue_dec_12,105
tqwt_medianValue_dec_13,106
tqwt_medianValue_dec_14,107
tqwt_medianValue_dec_15,108
tqwt_medianValue_dec_16,109
tqwt_medianValue_dec_17,110
tqwt_medianValue_dec_18,111
tqwt_medianValue_dec_19,112
tqwt_medianValue_dec_20,113
tqwt_medianValue_dec_21,114
tqwt_medianValue_dec_22,115
tqwt_medianValue_dec_23,116
tqwt_medianValue_dec_24,117
tqwt_medianValue_dec_25,118
tqwt_medianValue_dec_26,119
tqwt_medianValue_dec_27,120
tqwt_medianValue_dec_28,121
tqwt_medianValue_dec_29,122
tqwt_medianValue_dec_30,123
tqwt_medianValue_dec_31,124
tqwt_medianValue_dec_32,125
tqwt_medianValue_dec_33,126
tqwt_medianValue_dec_34,127
tqwt_medianValue_dec_35,128
tqwt_medianValue_dec_36,129
tqwt_meanValue_dec_1,130
tqwt_meanValue_dec_2,131
tqwt_meanValue_dec_3,132
tqwt_meanValue_dec_4,133
tqwt_meanValue_dec_5,134
tqwt_meanValue_dec_6,135
tqwt_meanValue_dec_7,136
tqwt_meanValue_dec_8,137
tqwt_meanValue_dec_9,138
tqwt_meanValue_dec_10,139
tqwt_meanValue_dec_11,140
tqwt_meanValue_dec_12,141
tqwt_meanValue_dec_13,142
tqwt_meanValue_dec_14,143
tqwt_meanValue_dec_15,144
tqwt_meanValue_dec_16,145
tqwt_meanValue_dec_17,146
tqwt_meanValue_dec_18,147
tqwt_meanValue_dec_19,148
tqwt_meanValue_dec_20,149
tqwt_meanValue_dec_21,150
tqwt_meanValue_dec_22,151
tqwt_meanValue_dec_23,152
tqwt_meanValue_dec_24,153
tqwt_meanValue_dec_25,154
tqwt_meanValue_dec_26,155
tqwt_meanValue_dec_27,156
tqwt_meanValue_dec_28,157
tqwt_meanValue_dec_29,158
tqwt_meanValue_dec_30,159
tqwt_meanValue_dec_31,160
tqwt_meanValue_dec_32,161
tqwt_meanValue_dec_33,162
tqwt_meanValue_dec_34,163
tqwt_meanValue_dec_35,164
tqwt_meanValue_dec_36,129
tqwt_stdValue_dec_1,25
tqwt_stdValue_dec_2,25
tqwt_stdValue_dec_3,25
tqwt_stdValue_dec_4,25
tqwt_stdValue_dec_5,25
tqwt_stdValue_dec_6,25
tqwt_stdValue_dec_7,25
tqwt_stdValue_dec_8,86
tqwt_stdValue_dec_9,86
tqwt_stdValue_dec_10,86
tqwt_stdValue_dec_11,86
tqwt_stdValue_dec_12,86
tqwt_stdValue_dec_13,86
tqwt_stdValue_dec_14,86
tqwt_stdValue_dec_15,86
tqwt_stdValue_dec_16,86
tqwt_stdValue_dec_17,7
tqwt_stdValue_dec_18,7
tqwt_stdValue_dec_19,87
tqwt_stdValue_dec_20,87
tqwt_stdValue_dec_21,87
tqwt_stdValue_dec_22,87
tqwt_stdValue_dec_23,88
tqwt_stdValue_dec_24,89
tqwt_stdValue_dec_25,80
tqwt_stdValue_dec_26,81
tqwt_stdValue_dec_27,82
tqwt_stdValue_dec_28,92
tqwt_stdValue_dec_29,92
tqwt_stdValue_dec_30,85
tqwt_stdValue_dec_31,85
tqwt_stdValue_dec_32,85
tqwt_stdValue_dec_33,85
tqwt_stdValue_dec_34,85
tqwt_stdValue_dec_35,85
tqwt_stdValue_dec_36,85
tqwt_minValue_dec_1,93
tqwt_minValue_dec_2,93
tqwt_minValue_dec_3,93
tqwt_minValue_dec_4,93
tqwt_minValue_dec_5,93
tqwt_minValue_dec_6,25
tqwt_minValue_dec_7,25
tqwt_minValue_dec_8,86
tqwt_minValue_dec_9,86
tqwt_minValue_dec_10,86
tqwt_minValue_dec_11,86
tqwt_minValue_dec_12,86
tqwt_minValue_dec_13,86
tqwt_minValue_dec_14,86
tqwt_minValue_dec_15,86
tqwt_minValue_dec_16,86
tqwt_minValue_dec_17,7
tqwt_minValue_dec_18,7
tqwt_minValue_dec_19,87
tqwt_minValue_dec_20,87
tqwt_minValue_dec_21,87
tqwt_minValue_dec_22,87
tqwt_minValue_dec_23,88
tqwt_minValue_dec_24,89
tqwt_minValue_dec_25,80
tqwt_minValue_dec_26,81
tqwt_minValue_dec_27,92
tqwt_minValue_dec_28,92
tqwt_minValue_dec_29,92
tqwt_minValue_dec_30,92
tqwt_minValue_dec_31,85
tqwt_minValue_dec_32,85
tqwt_minValue_dec_33,85
tqwt_minValue_dec_34,85
tqwt_minValue_dec_35,85
tqwt_minValue_dec_36,85
tqwt_maxValue_dec_1,93
tqwt_maxValue_dec_2,93
tqwt_maxValue_dec_3,93
tqwt_maxValue_dec_4,93
tqwt_maxValue_dec_5,93
tqwt_maxValue_dec_6,25
tqwt_maxValue_dec_7,25
tqwt_maxValue_dec_8,86
tqwt_maxValue_dec_9,86
tqwt_maxValue_dec_10,86
tqwt_maxValue_dec_11,86
tqwt_maxValue_dec_12,86
tqwt_maxValue_dec_13,86
tqwt_maxValue_dec_14,86
tqwt_maxValue_dec_15,86
tqwt_maxValue_dec_16,86
tqwt_maxValue_dec_17,7
tqwt_maxValue_dec_18,7
tqwt_maxValue_dec_19,87
tqwt_maxValue_dec_20,87
tqwt_maxValue_dec_21,87
tqwt_maxValue_dec_22,87
tqwt_maxValue_dec_23,88
tqwt_maxValue_dec_24,89
tqwt_maxValue_dec_25,80
tqwt_maxValue_dec_26,81
tqwt_maxValue_dec_27,92
tqwt_maxValue_dec_28,92
tqwt_maxValue_dec_29,92
tqwt_maxValue_dec_30,92
tqwt_maxValue_dec_31,85
tqwt_maxValue_dec_32,85
tqwt_maxValue_dec_33,85
tqwt_maxValue_dec_34,85
tqwt_maxValue_dec_35,85
tqwt_maxValue_dec_36,85
tqwt_skewnessValue_dec_1,165
tqwt_skewnessValue_dec_2,165
tqwt_skewnessValue_dec_3,166
tqwt_skewnessValue_dec_4,165
tqwt_skewnessValue_dec_5,167
tqwt_skewnessValue_dec_6,168
tqwt_skewnessValue_dec_7,169
tqwt_skewnessValue_dec_8,170
tqwt_skewnessValue_dec_9,171
tqwt_skewnessValue_dec_10,172
tqwt_skewnessValue_dec_11,173
tqwt_skewnessValue_dec_12,174
tqwt_skewnessValue_dec_13,175
tqwt_skewnessValue_dec_14,176
tqwt_skewnessValue_dec_15,177
tqwt_skewnessValue_dec_16,178
tqwt_skewnessValue_dec_17,179
tqwt_skewnessValue_dec_18,180
tqwt_skewnessValue_dec_19,181
tqwt_skewnessValue_dec_20,182
tqwt_skewnessValue_dec_21,183
tqwt_skewnessValue_dec_22,184
tqwt_skewnessValue_dec_23,185
tqwt_skewnessValue_dec_24,186
tqwt_skewnessValue_dec_25,187
tqwt_skewnessValue_dec_26,188
tqwt_skewnessValue_dec_27,189
tqwt_skewnessValue_dec_28,189
tqwt_skewnessValue_dec_29,189
tqwt_skewnessValue_dec_30,190
tqwt_skewnessValue_dec_31,191
tqwt_skewnessValue_dec_32,191
tqwt_skewnessValue_dec_33,191
tqwt_skewnessValue_dec_34,191
tqwt_skewnessValue_dec_35,191
tqwt_skewnessValue_dec_36,191
tqwt_kurtosisValue_dec_1,192
tqwt_kurtosisValue_dec_2,192
tqwt_kurtosisValue_dec_3,192
tqwt_kurtosisValue_dec_4,192
tqwt_kurtosisValue_dec_5,192
tqwt_kurtosisValue_dec_6,193
tqwt_kurtosisValue_dec_7,193
tqwt_kurtosisValue_dec_8,194
tqwt_kurtosisValue_dec_9,194
tqwt_kurtosisValue_dec_10,194
tqwt_kurtosisValue_dec_11,194
tqwt_kurtosisValue_dec_12,74
tqwt_kurtosisValue_dec_13,195
tqwt_kurtosisValue_dec_14,195
tqwt_kurtosisValue_dec_15,195
tqwt_kurtosisValue_dec_16,196
tqwt_kurtosisValue_dec_17,196
tqwt_kurtosisValue_dec_18,196
tqwt_kurtosisValue_dec_19,197
tqwt_kurtosisValue_dec_20,196
tqwt_kurtosisValue_dec_21,198
tqwt_kurtosisValue_dec_22,197
tqwt_kurtosisValue_dec_23,199
tqwt_kurtosisValue_dec_24,198
tqwt_kurtosisValue_dec_25,198
tqwt_kurtosisValue_dec_26,81
tqwt_kurtosisValue_dec_27,82
tqwt_kurtosisValue_dec_28,83
tqwt_kurtosisValue_dec_29,200
tqwt_kurtosisValue_dec_30,200
tqwt_kurtosisValue_dec_31,201
tqwt_kurtosisValue_dec_32,201
tqwt_kurtosisValue_dec_33,201
tqwt_kurtosisValue_dec_34,202
tqwt_kurtosisValue_dec_35,202
tqwt_kurtosisValue_dec_36,202
class,203
