Name,Id
det_LT_TKEO_std_8_coef,34
det_LT_TKEO_std_9_coef,34
det_LT_TKEO_std_10_coef,34
app_LT_entropy_shannon_1_coef,2
app_LT_entropy_shannon_2_coef,2
app_LT_entropy_shannon_3_coef,2
app_LT_entropy_shannon_4_coef,2
app_LT_entropy_shannon_5_coef,2
app_LT_entropy_shannon_6_coef,2
app_LT_entropy_shannon_7_coef,2
app_LT_entropy_shannon_8_coef,2
app_LT_entropy_shannon_9_coef,2
app_LT_entropy_shannon_10_coef,2
app_LT_entropy_log_1_coef,2
app_LT_entropy_log_2_coef,2
app_LT_entropy_log_3_coef,2
app_LT_entropy_log_4_coef,2
app_LT_entropy_log_5_coef,2
app_LT_entropy_log_6_coef,2
app_LT_entropy_log_7_coef,2
app_LT_entropy_log_8_coef,2
app_LT_entropy_log_9_coef,2
app_LT_entropy_log_10_coef,2
app_LT_TKEO_mean_1_coef,2
app_LT_TKEO_mean_2_coef,2
app_LT_TKEO_mean_3_coef,2
app_LT_TKEO_mean_4_coef,2
app_LT_TKEO_mean_5_coef,2
app_LT_TKEO_mean_6_coef,2
app_LT_TKEO_mean_7_coef,2
app_LT_TKEO_mean_8_coef,2
app_LT_TKEO_mean_9_coef,2
app_LT_TKEO_mean_10_coef,2
app_LT_TKEO_std_1_coef,2
app_LT_TKEO_std_2_coef,2
app_LT_TKEO_std_3_coef,2
app_LT_TKEO_std_4_coef,2
app_LT_TKEO_std_5_coef,2
app_LT_TKEO_std_6_coef,2
app_LT_TKEO_std_7_coef,2
app_LT_TKEO_std_8_coef,2
app_LT_TKEO_std_9_coef,2
app_LT_TKEO_std_10_coef,2
tqwt_energy_dec_1,16
tqwt_energy_dec_2,16
tqwt_energy_dec_3,16
tqwt_energy_dec_4,15
tqwt_energy_dec_5,15
tqwt_energy_dec_6,15
tqwt_energy_dec_7,15
tqwt_energy_dec_8,4
tqwt_energy_dec_9,4
tqwt_energy_dec_10,4
tqwt_energy_dec_11,4
tqwt_energy_dec_12,6
tqwt_energy_dec_13,6
tqwt_energy_dec_14,4
tqwt_energy_dec_15,4
tqwt_energy_dec_16,4
tqwt_energy_dec_17,4
tqwt_energy_dec_18,16
tqwt_energy_dec_19,16
tqwt_energy_dec_20,36
tqwt_energy_dec_21,36
tqwt_energy_dec_22,36
tqwt_energy_dec_23,37
tqwt_energy_dec_24,37
tqwt_energy_dec_25,38
tqwt_energy_dec_26,2
tqwt_energy_dec_27,2
tqwt_energy_dec_28,6
tqwt_energy_dec_29,6
tqwt_energy_dec_30,14
tqwt_energy_dec_31,14
tqwt_energy_dec_32,14
tqwt_energy_dec_33,14
tqwt_energy_dec_34,13
tqwt_energy_dec_35,13
tqwt_energy_dec_36,13
tqwt_entropy_shannon_dec_1,5
tqwt_entropy_shannon_dec_2,5
tqwt_entropy_shannon_dec_3,5
tqwt_entropy_shannon_dec_4,5
tqwt_entropy_shannon_dec_5,5
tqwt_entropy_shannon_dec_6,5
tqwt_entropy_shannon_dec_7,5
tqwt_entropy_shannon_dec_8,5
tqwt_entropy_shannon_dec_9,5
tqwt_entropy_shannon_dec_10,5
tqwt_entropy_shannon_dec_11,5
tqwt_entropy_shannon_dec_12,5
tqwt_entropy_shannon_dec_13,5
tqwt_entropy_shannon_dec_14,5
tqwt_entropy_shannon_dec_15,5
tqwt_entropy_shannon_dec_16,5
tqwt_entropy_shannon_dec_17,5
tqwt_entropy_shannon_dec_18,5
tqwt_entropy_shannon_dec_19,5
tqwt_entropy_shannon_dec_20,5
tqwt_entropy_shannon_dec_21,5
tqwt_entropy_shannon_dec_22,5
tqwt_entropy_shannon_dec_23,5
tqwt_entropy_shannon_dec_24,5
tqwt_entropy_shannon_dec_25,38
tqwt_entropy_shannon_dec_26,38
tqwt_entropy_shannon_dec_27,2
tqwt_entropy_shannon_dec_28,2
tqwt_entropy_shannon_dec_29,2
tqwt_entropy_shannon_dec_30,13
tqwt_entropy_shannon_dec_31,13
tqwt_entropy_shannon_dec_32,13
tqwt_entropy_shannon_dec_33,13
tqwt_entropy_shannon_dec_34,13
tqwt_entropy_shannon_dec_35,13
tqwt_entropy_shannon_dec_36,13
tqwt_entropy_log_dec_1,5
tqwt_entropy_log_dec_2,5
tqwt_entropy_log_dec_3,5
tqwt_entropy_log_dec_4,5
tqwt_entropy_log_dec_5,5
tqwt_entropy_log_dec_6,5
tqwt_entropy_log_dec_7,5
tqwt_entropy_log_dec_8,5
tqwt_entropy_log_dec_9,5
tqwt_entropy_log_dec_10,5
tqwt_entropy_log_dec_11,5
tqwt_entropy_log_dec_12,5
tqwt_entropy_log_dec_13,5
tqwt_entropy_log_dec_14,5
tqwt_entropy_log_dec_15,5
tqwt_entropy_log_dec_16,5
tqwt_entropy_log_dec_17,5
tqwt_entropy_log_dec_18,5
tqwt_entropy_log_dec_19,5
tqwt_entropy_log_dec_20,5
tqwt_entropy_log_dec_21,5
tqwt_entropy_log_dec_22,5
tqwt_entropy_log_dec_23,5
tqwt_entropy_log_dec_24,5
tqwt_entropy_log_dec_25,38
tqwt_entropy_log_dec_26,2
tqwt_entropy_log_dec_27,2
tqwt_entropy_log_dec_28,2
tqwt_entropy_log_dec_29,2
tqwt_entropy_log_dec_30,13
tqwt_entropy_log_dec_31,13
tqwt_entropy_log_dec_32,13
tqwt_entropy_log_dec_33,13
tqwt_entropy_log_dec_34,13
tqwt_entropy_log_dec_35,13
tqwt_entropy_log_dec_36,13
tqwt_TKEO_mean_dec_1,5
tqwt_TKEO_mean_dec_2,5
tqwt_TKEO_mean_dec_3,5
tqwt_TKEO_mean_dec_4,5
tqwt_TKEO_mean_dec_5,5
tqwt_TKEO_mean_dec_6,5
tqwt_TKEO_mean_dec_7,5
tqwt_TKEO_mean_dec_8,5
tqwt_TKEO_mean_dec_9,5
tqwt_TKEO_mean_dec_10,5
tqwt_TKEO_mean_dec_11,5
tqwt_TKEO_mean_dec_12,5
tqwt_TKEO_mean_dec_13,5
tqwt_TKEO_mean_dec_14,5
tqwt_TKEO_mean_dec_15,5
tqwt_TKEO_mean_dec_16,5
tqwt_TKEO_mean_dec_17,5
tqwt_TKEO_mean_dec_18,5
tqwt_TKEO_mean_dec_19,5
tqwt_TKEO_mean_dec_20,5
tqwt_TKEO_mean_dec_21,5
tqwt_TKEO_mean_dec_22,5
tqwt_TKEO_mean_dec_23,5
tqwt_TKEO_mean_dec_24,5
tqwt_TKEO_mean_dec_25,38
tqwt_TKEO_mean_dec_26,2
tqwt_TKEO_mean_dec_27,2
tqwt_TKEO_mean_dec_28,2
tqwt_TKEO_mean_dec_29,2
tqwt_TKEO_mean_dec_30,13
tqwt_TKEO_mean_dec_31,13
tqwt_TKEO_mean_dec_32,13
tqwt_TKEO_mean_dec_33,13
tqwt_TKEO_mean_dec_34,13
tqwt_TKEO_mean_dec_35,13
tqwt_TKEO_mean_dec_36,13
tqwt_TKEO_std_dec_1,5
tqwt_TKEO_std_dec_2,5
tqwt_TKEO_std_dec_3,5
tqwt_TKEO_std_dec_4,5
tqwt_TKEO_std_dec_5,5
tqwt_TKEO_std_dec_6,5
tqwt_TKEO_std_dec_7,5
tqwt_TKEO_std_dec_8,5
tqwt_TKEO_std_dec_9,5
tqwt_TKEO_std_dec_10,5
tqwt_TKEO_std_dec_11,5
tqwt_TKEO_std_dec_12,5
tqwt_TKEO_std_dec_13,5
tqwt_TKEO_std_dec_14,5
tqwt_TKEO_std_dec_15,5
tqwt_TKEO_std_dec_16,5
tqwt_TKEO_std_dec_17,5
tqwt_TKEO_std_dec_18,5
tqwt_TKEO_std_dec_19,5
tqwt_TKEO_std_dec_20,5
tqwt_TKEO_std_dec_21,5
tqwt_TKEO_std_dec_22,5
tqwt_TKEO_std_dec_23,5
tqwt_TKEO_std_dec_24,5
tqwt_TKEO_std_dec_25,38
tqwt_TKEO_std_dec_26,2
tqwt_TKEO_std_dec_27,2
tqwt_TKEO_std_dec_28,2
tqwt_TKEO_std_dec_29,2
tqwt_TKEO_std_dec_30,2
tqwt_TKEO_std_dec_31,13
tqwt_TKEO_std_dec_32,13
tqwt_TKEO_std_dec_33,13
tqwt_TKEO_std_dec_34,13
tqwt_TKEO_std_dec_35,13
tqwt_TKEO_std_dec_36,13
tqwt_medianValue_dec_1,39
tqwt_medianValue_dec_2,40
tqwt_medianValue_dec_3,41
tqwt_medianValue_dec_4,42
tqwt_medianValue_dec_5,43
tqwt_medianValue_dec_6,44
tqwt_medianValue_dec_7,45
tqwt_medianValue_dec_8,46
tqwt_medianValue_dec_9,43
tqwt_medianValue_dec_10,47
tqwt_medianValue_dec_11,48
tqwt_medianValue_dec_12,41
tqwt_medianValue_dec_13,49
tqwt_medianValue_dec_14,50
tqwt_medianValue_dec_15,51
tqwt_medianValue_dec_16,52
tqwt_medianValue_dec_17,53
tqwt_medianValue_dec_18,54
tqwt_medianValue_dec_19,55
tqwt_medianValue_dec_20,47
tqwt_medianValue_dec_21,56
tqwt_medianValue_dec_22,57
tqwt_medianValue_dec_23,58
tqwt_medianValue_dec_24,56
tqwt_medianValue_dec_25,59
tqwt_medianValue_dec_26,60
tqwt_medianValue_dec_27,61
tqwt_medianValue_dec_28,62
tqwt_medianValue_dec_29,63
tqwt_medianValue_dec_30,64
tqwt_medianValue_dec_31,65
tqwt_medianValue_dec_32,66
tqwt_medianValue_dec_33,67
tqwt_medianValue_dec_34,68
tqwt_medianValue_dec_35,66
tqwt_medianValue_dec_36,15
tqwt_meanValue_dec_1,69
tqwt_meanValue_dec_2,70
tqwt_meanValue_dec_3,25
tqwt_meanValue_dec_4,68
tqwt_meanValue_dec_5,71
tqwt_meanValue_dec_6,70
tqwt_meanValue_dec_7,72
tqwt_meanValue_dec_8,73
tqwt_meanValue_dec_9,74
tqwt_meanValue_dec_10,42
tqwt_meanValue_dec_11,75
tqwt_meanValue_dec_12,76
tqwt_meanValue_dec_13,77
tqwt_meanValue_dec_14,78
tqwt_meanValue_dec_15,79
tqwt_meanValue_dec_16,53
tqwt_meanValue_dec_17,75
tqwt_meanValue_dec_18,80
tqwt_meanValue_dec_19,52
tqwt_meanValue_dec_20,81
tqwt_meanValue_dec_21,82
tqwt_meanValue_dec_22,83
tqwt_meanValue_dec_23,84
tqwt_meanValue_dec_24,85
tqwt_meanValue_dec_25,77
tqwt_meanValue_dec_26,86
tqwt_meanValue_dec_27,87
tqwt_meanValue_dec_28,88
tqwt_meanValue_dec_29,89
tqwt_meanValue_dec_30,45
tqwt_meanValue_dec_31,64
tqwt_meanValue_dec_32,90
tqwt_meanValue_dec_33,91
tqwt_meanValue_dec_34,44
tqwt_meanValue_dec_35,61
tqwt_meanValue_dec_36,15
tqwt_stdValue_dec_1,5
tqwt_stdValue_dec_2,5
tqwt_stdValue_dec_3,5
tqwt_stdValue_dec_4,5
tqwt_stdValue_dec_5,5
tqwt_stdValue_dec_6,5
tqwt_stdValue_dec_7,5
tqwt_stdValue_dec_8,5
tqwt_stdValue_dec_9,5
tqwt_stdValue_dec_10,5
tqwt_stdValue_dec_11,5
tqwt_stdValue_dec_12,5
tqwt_stdValue_dec_13,5
tqwt_stdValue_dec_14,5
tqwt_stdValue_dec_15,5
tqwt_stdValue_dec_16,5
tqwt_stdValue_dec_17,5
tqwt_stdValue_dec_18,5
tqwt_stdValue_dec_19,5
tqwt_stdValue_dec_20,5
tqwt_stdValue_dec_21,5
tqwt_stdValue_dec_22,5
tqwt_stdValue_dec_23,5
tqwt_stdValue_dec_24,5
tqwt_stdValue_dec_25,38
tqwt_stdValue_dec_26,2
tqwt_stdValue_dec_27,2
tqwt_stdValue_dec_28,2
tqwt_stdValue_dec_29,2
tqwt_stdValue_dec_30,13
tqwt_stdValue_dec_31,13
tqwt_stdValue_dec_32,13
tqwt_stdValue_dec_33,13
tqwt_stdValue_dec_34,13
tqwt_stdValue_dec_35,13
tqwt_stdValue_dec_36,13
tqwt_minValue_dec_1,5
tqwt_minValue_dec_2,5
tqwt_minValue_dec_3,5
tqwt_minValue_dec_4,5
tqwt_minValue_dec_5,5
tqwt_minValue_dec_6,5
tqwt_minValue_dec_7,5
tqwt_minValue_dec_8,5
tqwt_minValue_dec_9,5
tqwt_minValue_dec_10,5
tqwt_minValue_dec_11,5
tqwt_minValue_dec_12,5
tqwt_minValue_dec_13,5
tqwt_minValue_dec_14,5
tqwt_minValue_dec_15,5
tqwt_minValue_dec_16,5
tqwt_minValue_dec_17,5
tqwt_minValue_dec_18,5
tqwt_minValue_dec_19,5
tqwt_minValue_dec_20,5
tqwt_minValue_dec_21,5
tqwt_minValue_dec_22,5
tqwt_minValue_dec_23,5
tqwt_minValue_dec_24,5
tqwt_minValue_dec_25,38
tqwt_minValue_dec_26,2
tqwt_minValue_dec_27,2
tqwt_minValue_dec_28,2
tqwt_minValue_dec_29,2
tqwt_minValue_dec_30,2
tqwt_minValue_dec_31,13
tqwt_minValue_dec_32,13
tqwt_minValue_dec_33,13
tqwt_minValue_dec_34,13
tqwt_minValue_dec_35,13
tqwt_minValue_dec_36,13
tqwt_maxValue_dec_1,5
tqwt_maxValue_dec_2,5
tqwt_maxValue_dec_3,5
tqwt_maxValue_dec_4,5
tqwt_maxValue_dec_5,5
tqwt_maxValue_dec_6,5
tqwt_maxValue_dec_7,5
tqwt_maxValue_dec_8,5
tqwt_maxValue_dec_9,5
tqwt_maxValue_dec_10,5
tqwt_maxValue_dec_11,5
tqwt_maxValue_dec_12,5
tqwt_maxValue_dec_13,5
tqwt_maxValue_dec_14,5
tqwt_maxValue_dec_15,5
tqwt_maxValue_dec_16,5
tqwt_maxValue_dec_17,5
tqwt_maxValue_dec_18,5
tqwt_maxValue_dec_19,5
tqwt_maxValue_dec_20,5
tqwt_maxValue_dec_21,5
tqwt_maxValue_dec_22,5
tqwt_maxValue_dec_23,5
tqwt_maxValue_dec_24,5
tqwt_maxValue_dec_25,38
tqwt_maxValue_dec_26,2
tqwt_maxValue_dec_27,2
tqwt_maxValue_dec_28,2
tqwt_maxValue_dec_29,2
tqwt_maxValue_dec_30,2
tqwt_maxValue_dec_31,13
tqwt_maxValue_dec_32,13
tqwt_maxValue_dec_33,13
tqwt_maxValue_dec_34,13
tqwt_maxValue_dec_35,13
tqwt_maxValue_dec_36,13
tqwt_skewnessValue_dec_1,92
tqwt_skewnessValue_dec_2,92
tqwt_skewnessValue_dec_3,93
tqwt_skewnessValue_dec_4,92
tqwt_skewnessValue_dec_5,1
tqwt_skewnessValue_dec_6,92
tqwt_skewnessValue_dec_7,92
tqwt_skewnessValue_dec_8,94
tqwt_skewnessValue_dec_9,95
tqwt_skewnessValue_dec_10,95
tqwt_skewnessValue_dec_11,95
tqwt_skewnessValue_dec_12,67
tqwt_skewnessValue_dec_13,83
tqwt_skewnessValue_dec_14,50
tqwt_skewnessValue_dec_15,51
tqwt_skewnessValue_dec_16,54
tqwt_skewnessValue_dec_17,96
tqwt_skewnessValue_dec_18,97
tqwt_skewnessValue_dec_19,55
tqwt_skewnessValue_dec_20,49
tqwt_skewnessValue_dec_21,78
tqwt_skewnessValue_dec_22,98
tqwt_skewnessValue_dec_23,98
tqwt_skewnessValue_dec_24,58
tqwt_skewnessValue_dec_25,99
tqwt_skewnessValue_dec_26,100
tqwt_skewnessValue_dec_27,101
tqwt_skewnessValue_dec_28,101
tqwt_skewnessValue_dec_29,101
tqwt_skewnessValue_dec_30,100
tqwt_skewnessValue_dec_31,101
tqwt_skewnessValue_dec_32,101
tqwt_skewnessValue_dec_33,101
tqwt_skewnessValue_dec_34,101
tqwt_skewnessValue_dec_35,101
tqwt_skewnessValue_dec_36,101
tqwt_kurtosisValue_dec_1,102
tqwt_kurtosisValue_dec_2,102
tqwt_kurtosisValue_dec_3,102
tqwt_kurtosisValue_dec_4,102
tqwt_kurtosisValue_dec_5,102
tqwt_kurtosisValue_dec_6,102
tqwt_kurtosisValue_dec_7,102
tqwt_kurtosisValue_dec_8,102
tqwt_kurtosisValue_dec_9,102
tqwt_kurtosisValue_dec_10,102
tqwt_kurtosisValue_dec_11,102
tqwt_kurtosisValue_dec_12,6
tqwt_kurtosisValue_dec_13,103
tqwt_kurtosisValue_dec_14,103
tqwt_kurtosisValue_dec_15,103
tqwt_kurtosisValue_dec_16,103
tqwt_kurtosisValue_dec_17,103
tqwt_kurtosisValue_dec_18,103
tqwt_kurtosisValue_dec_19,103
tqwt_kurtosisValue_dec_20,103
tqwt_kurtosisValue_dec_21,103
tqwt_kurtosisValue_dec_22,103
tqwt_kurtosisValue_dec_23,103
tqwt_kurtosisValue_dec_24,103
tqwt_kurtosisValue_dec_25,103
tqwt_kurtosisValue_dec_26,2
tqwt_kurtosisValue_dec_27,2
tqwt_kurtosisValue_dec_28,6
tqwt_kurtosisValue_dec_29,17
tqwt_kurtosisValue_dec_30,17
tqwt_kurtosisValue_dec_31,17
tqwt_kurtosisValue_dec_32,17
tqwt_kurtosisValue_dec_33,17
tqwt_kurtosisValue_dec_34,104
tqwt_kurtosisValue_dec_35,104
tqwt_kurtosisValue_dec_36,104
class,104
