Name,Id
det_LT_TKEO_std_8_coef,72
det_LT_TKEO_std_9_coef,72
det_LT_TKEO_std_10_coef,72
app_LT_entropy_shannon_1_coef,6
app_LT_entropy_shannon_2_coef,6
app_LT_entropy_shannon_3_coef,6
app_LT_entropy_shannon_4_coef,6
app_LT_entropy_shannon_5_coef,6
app_LT_entropy_shannon_6_coef,6
app_LT_entropy_shannon_7_coef,6
app_LT_entropy_shannon_8_coef,6
app_LT_entropy_shannon_9_coef,6
app_LT_entropy_shannon_10_coef,6
app_LT_entropy_log_1_coef,6
app_LT_entropy_log_2_coef,6
app_LT_entropy_log_3_coef,6
app_LT_entropy_log_4_coef,6
app_LT_entropy_log_5_coef,6
app_LT_entropy_log_6_coef,6
app_LT_entropy_log_7_coef,6
app_LT_entropy_log_8_coef,6
app_LT_entropy_log_9_coef,6
app_LT_entropy_log_10_coef,6
app_LT_TKEO_mean_1_coef,6
app_LT_TKEO_mean_2_coef,6
app_LT_TKEO_mean_3_coef,6
app_LT_TKEO_mean_4_coef,6
app_LT_TKEO_mean_5_coef,6
app_LT_TKEO_mean_6_coef,6
app_LT_TKEO_mean_7_coef,6
app_LT_TKEO_mean_8_coef,6
app_LT_TKEO_mean_9_coef,6
app_LT_TKEO_mean_10_coef,6
app_LT_TKEO_std_1_coef,6
app_LT_TKEO_std_2_coef,6
app_LT_TKEO_std_3_coef,6
app_LT_TKEO_std_4_coef,6
app_LT_TKEO_std_5_coef,6
app_LT_TKEO_std_6_coef,6
app_LT_TKEO_std_7_coef,6
app_LT_TKEO_std_8_coef,6
app_LT_TKEO_std_9_coef,6
app_LT_TKEO_std_10_coef,6
tqwt_energy_dec_1,31
tqwt_energy_dec_2,31
tqwt_energy_dec_3,31
tqwt_energy_dec_4,81
tqwt_energy_dec_5,81
tqwt_energy_dec_6,81
tqwt_energy_dec_7,81
tqwt_energy_dec_8,82
tqwt_energy_dec_9,82
tqwt_energy_dec_10,83
tqwt_energy_dec_11,83
tqwt_energy_dec_12,84
tqwt_energy_dec_13,84
tqwt_energy_dec_14,85
tqwt_energy_dec_15,85
tqwt_energy_dec_16,86
tqwt_energy_dec_17,86
tqwt_energy_dec_18,87
tqwt_energy_dec_19,87
tqwt_energy_dec_20,88
tqwt_energy_dec_21,88
tqwt_energy_dec_22,89
tqwt_energy_dec_23,90
tqwt_energy_dec_24,91
tqwt_energy_dec_25,92
tqwt_energy_dec_26,93
tqwt_energy_dec_27,94
tqwt_energy_dec_28,95
tqwt_energy_dec_29,95
tqwt_energy_dec_30,96
tqwt_energy_dec_31,96
tqwt_energy_dec_32,96
tqwt_energy_dec_33,96
tqwt_energy_dec_34,97
tqwt_energy_dec_35,97
tqwt_energy_dec_36,97
tqwt_entropy_shannon_dec_1,30
tqwt_entropy_shannon_dec_2,98
tqwt_entropy_shannon_dec_3,98
tqwt_entropy_shannon_dec_4,98
tqwt_entropy_shannon_dec_5,98
tqwt_entropy_shannon_dec_6,98
tqwt_entropy_shannon_dec_7,98
tqwt_entropy_shannon_dec_8,99
tqwt_entropy_shannon_dec_9,99
tqwt_entropy_shannon_dec_10,99
tqwt_entropy_shannon_dec_11,99
tqwt_entropy_shannon_dec_12,99
tqwt_entropy_shannon_dec_13,99
tqwt_entropy_shannon_dec_14,99
tqwt_entropy_shannon_dec_15,99
tqwt_entropy_shannon_dec_16,99
tqwt_entropy_shannon_dec_17,9
tqwt_entropy_shannon_dec_18,9
tqwt_entropy_shannon_dec_19,100
tqwt_entropy_shannon_dec_20,100
tqwt_entropy_shannon_dec_21,101
tqwt_entropy_shannon_dec_22,101
tqwt_entropy_shannon_dec_23,102
tqwt_entropy_shannon_dec_24,103
tqwt_entropy_shannon_dec_25,104
tqwt_entropy_shannon_dec_26,105
tqwt_entropy_shannon_dec_27,94
tqwt_entropy_shannon_dec_28,106
tqwt_entropy_shannon_dec_29,106
tqwt_entropy_shannon_dec_30,107
tqwt_entropy_shannon_dec_31,107
tqwt_entropy_shannon_dec_32,107
tqwt_entropy_shannon_dec_33,107
tqwt_entropy_shannon_dec_34,97
tqwt_entropy_shannon_dec_35,97
tqwt_entropy_shannon_dec_36,97
tqwt_entropy_log_dec_1,30
tqwt_entropy_log_dec_2,98
tqwt_entropy_log_dec_3,98
tqwt_entropy_log_dec_4,98
tqwt_entropy_log_dec_5,98
tqwt_entropy_log_dec_6,98
tqwt_entropy_log_dec_7,98
tqwt_entropy_log_dec_8,99
tqwt_entropy_log_dec_9,99
tqwt_entropy_log_dec_10,99
tqwt_entropy_log_dec_11,99
tqwt_entropy_log_dec_12,99
tqwt_entropy_log_dec_13,99
tqwt_entropy_log_dec_14,99
tqwt_entropy_log_dec_15,99
tqwt_entropy_log_dec_16,99
tqwt_entropy_log_dec_17,9
tqwt_entropy_log_dec_18,9
tqwt_entropy_log_dec_19,100
tqwt_entropy_log_dec_20,100
tqwt_entropy_log_dec_21,101
tqwt_entropy_log_dec_22,101
tqwt_entropy_log_dec_23,102
tqwt_entropy_log_dec_24,103
tqwt_entropy_log_dec_25,92
tqwt_entropy_log_dec_26,93
tqwt_entropy_log_dec_27,94
tqwt_entropy_log_dec_28,106
tqwt_entropy_log_dec_29,106
tqwt_entropy_log_dec_30,107
tqwt_entropy_log_dec_31,107
tqwt_entropy_log_dec_32,107
tqwt_entropy_log_dec_33,107
tqwt_entropy_log_dec_34,97
tqwt_entropy_log_dec_35,97
tqwt_entropy_log_dec_36,97
tqwt_TKEO_mean_dec_1,30
tqwt_TKEO_mean_dec_2,98
tqwt_TKEO_mean_dec_3,98
tqwt_TKEO_mean_dec_4,98
tqwt_TKEO_mean_dec_5,98
tqwt_TKEO_mean_dec_6,98
tqwt_TKEO_mean_dec_7,98
tqwt_TKEO_mean_dec_8,99
tqwt_TKEO_mean_dec_9,99
tqwt_TKEO_mean_dec_10,99
tqwt_TKEO_mean_dec_11,99
tqwt_TKEO_mean_dec_12,99
tqwt_TKEO_mean_dec_13,99
tqwt_TKEO_mean_dec_14,99
tqwt_TKEO_mean_dec_15,99
tqwt_TKEO_mean_dec_16,99
tqwt_TKEO_mean_dec_17,9
tqwt_TKEO_mean_dec_18,9
tqwt_TKEO_mean_dec_19,100
tqwt_TKEO_mean_dec_20,100
tqwt_TKEO_mean_dec_21,101
tqwt_TKEO_mean_dec_22,101
tqwt_TKEO_mean_dec_23,102
tqwt_TKEO_mean_dec_24,103
tqwt_TKEO_mean_dec_25,92
tqwt_TKEO_mean_dec_26,93
tqwt_TKEO_mean_dec_27,94
tqwt_TKEO_mean_dec_28,106
tqwt_TKEO_mean_dec_29,106
tqwt_TKEO_mean_dec_30,107
tqwt_TKEO_mean_dec_31,107
tqwt_TKEO_mean_dec_32,107
tqwt_TKEO_mean_dec_33,107
tqwt_TKEO_mean_dec_34,97
tqwt_TKEO_mean_dec_35,97
tqwt_TKEO_mean_dec_36,97
tqwt_TKEO_std_dec_1,108
tqwt_TKEO_std_dec_2,108
tqwt_TKEO_std_dec_3,108
tqwt_TKEO_std_dec_4,98
tqwt_TKEO_std_dec_5,98
tqwt_TKEO_std_dec_6,98
tqwt_TKEO_std_dec_7,98
tqwt_TKEO_std_dec_8,99
tqwt_TKEO_std_dec_9,99
tqwt_TKEO_std_dec_10,99
tqwt_TKEO_std_dec_11,99
tqwt_TKEO_std_dec_12,99
tqwt_TKEO_std_dec_13,99
tqwt_TKEO_std_dec_14,99
tqwt_TKEO_std_dec_15,99
tqwt_TKEO_std_dec_16,99
tqwt_TKEO_std_dec_17,9
tqwt_TKEO_std_dec_18,9
tqwt_TKEO_std_dec_19,100
tqwt_TKEO_std_dec_20,100
tqwt_TKEO_std_dec_21,101
tqwt_TKEO_std_dec_22,101
tqwt_TKEO_std_dec_23,102
tqwt_TKEO_std_dec_24,103
tqwt_TKEO_std_dec_25,92
tqwt_TKEO_std_dec_26,93
tqwt_TKEO_std_dec_27,109
tqwt_TKEO_std_dec_28,109
tqwt_TKEO_std_dec_29,109
tqwt_TKEO_std_dec_30,109
tqwt_TKEO_std_dec_31,97
tqwt_TKEO_std_dec_32,97
tqwt_TKEO_std_dec_33,97
tqwt_TKEO_std_dec_34,97
tqwt_TKEO_std_dec_35,97
tqwt_TKEO_std_dec_36,97
tqwt_medianValue_dec_1,110
tqwt_medianValue_dec_2,111
tqwt_medianValue_dec_3,112
tqwt_medianValue_dec_4,113
tqwt_medianValue_dec_5,114
tqwt_medianValue_dec_6,115
tqwt_medianValue_dec_7,116
tqwt_medianValue_dec_8,117
tqwt_medianValue_dec_9,118
tqwt_medianValue_dec_10,119
tqwt_medianValue_dec_11,120
tqwt_medianValue_dec_12,121
tqwt_medianValue_dec_13,122
tqwt_medianValue_dec_14,123
tqwt_medianValue_dec_15,124
tqwt_medianValue_dec_16,125
tqwt_medianValue_dec_17,126
tqwt_medianValue_dec_18,127
tqwt_medianValue_dec_19,128
tqwt_medianValue_dec_20,129
tqwt_medianValue_dec_21,130
tqwt_medianValue_dec_22,131
tqwt_medianValue_dec_23,132
tqwt_medianValue_dec_24,133
tqwt_medianValue_dec_25,134
tqwt_medianValue_dec_26,135
tqwt_medianValue_dec_27,136
tqwt_medianValue_dec_28,137
tqwt_medianValue_dec_29,138
tqwt_medianValue_dec_30,139
tqwt_medianValue_dec_31,140
tqwt_medianValue_dec_32,141
tqwt_medianValue_dec_33,142
tqwt_medianValue_dec_34,143
tqwt_medianValue_dec_35,144
tqwt_medianValue_dec_36,145
tqwt_meanValue_dec_1,146
tqwt_meanValue_dec_2,147
tqwt_meanValue_dec_3,148
tqwt_meanValue_dec_4,149
tqwt_meanValue_dec_5,150
tqwt_meanValue_dec_6,151
tqwt_meanValue_dec_7,152
tqwt_meanValue_dec_8,153
tqwt_meanValue_dec_9,154
tqwt_meanValue_dec_10,155
tqwt_meanValue_dec_11,156
tqwt_meanValue_dec_12,157
tqwt_meanValue_dec_13,158
tqwt_meanValue_dec_14,159
tqwt_meanValue_dec_15,160
tqwt_meanValue_dec_16,161
tqwt_meanValue_dec_17,162
tqwt_meanValue_dec_18,163
tqwt_meanValue_dec_19,164
tqwt_meanValue_dec_20,165
tqwt_meanValue_dec_21,166
tqwt_meanValue_dec_22,167
tqwt_meanValue_dec_23,168
tqwt_meanValue_dec_24,169
tqwt_meanValue_dec_25,170
tqwt_meanValue_dec_26,171
tqwt_meanValue_dec_27,172
tqwt_meanValue_dec_28,173
tqwt_meanValue_dec_29,174
tqwt_meanValue_dec_30,175
tqwt_meanValue_dec_31,176
tqwt_meanValue_dec_32,177
tqwt_meanValue_dec_33,178
tqwt_meanValue_dec_34,179
tqwt_meanValue_dec_35,180
tqwt_meanValue_dec_36,145
tqwt_stdValue_dec_1,30
tqwt_stdValue_dec_2,98
tqwt_stdValue_dec_3,98
tqwt_stdValue_dec_4,98
tqwt_stdValue_dec_5,98
tqwt_stdValue_dec_6,98
tqwt_stdValue_dec_7,98
tqwt_stdValue_dec_8,99
tqwt_stdValue_dec_9,99
tqwt_stdValue_dec_10,99
tqwt_stdValue_dec_11,99
tqwt_stdValue_dec_12,99
tqwt_stdValue_dec_13,99
tqwt_stdValue_dec_14,99
tqwt_stdValue_dec_15,99
tqwt_stdValue_dec_16,99
tqwt_stdValue_dec_17,9
tqwt_stdValue_dec_18,9
tqwt_stdValue_dec_19,100
tqwt_stdValue_dec_20,100
tqwt_stdValue_dec_21,101
tqwt_stdValue_dec_22,101
tqwt_stdValue_dec_23,102
tqwt_stdValue_dec_24,103
tqwt_stdValue_dec_25,92
tqwt_stdValue_dec_26,93
tqwt_stdValue_dec_27,94
tqwt_stdValue_dec_28,106
tqwt_stdValue_dec_29,106
tqwt_stdValue_dec_30,107
tqwt_stdValue_dec_31,107
tqwt_stdValue_dec_32,107
tqwt_stdValue_dec_33,107
tqwt_stdValue_dec_34,97
tqwt_stdValue_dec_35,97
tqwt_stdValue_dec_36,97
tqwt_minValue_dec_1,108
tqwt_minValue_dec_2,108
tqwt_minValue_dec_3,108
tqwt_minValue_dec_4,108
tqwt_minValue_dec_5,108
tqwt_minValue_dec_6,98
tqwt_minValue_dec_7,98
tqwt_minValue_dec_8,99
tqwt_minValue_dec_9,99
tqwt_minValue_dec_10,99
tqwt_minValue_dec_11,99
tqwt_minValue_dec_12,99
tqwt_minValue_dec_13,99
tqwt_minValue_dec_14,99
tqwt_minValue_dec_15,99
tqwt_minValue_dec_16,99
tqwt_minValue_dec_17,9
tqwt_minValue_dec_18,9
tqwt_minValue_dec_19,100
tqwt_minValue_dec_20,100
tqwt_minValue_dec_21,101
tqwt_minValue_dec_22,101
tqwt_minValue_dec_23,102
tqwt_minValue_dec_24,103
tqwt_minValue_dec_25,92
tqwt_minValue_dec_26,93
tqwt_minValue_dec_27,109
tqwt_minValue_dec_28,109
tqwt_minValue_dec_29,109
tqwt_minValue_dec_30,109
tqwt_minValue_dec_31,97
tqwt_minValue_dec_32,97
tqwt_minValue_dec_33,97
tqwt_minValue_dec_34,97
tqwt_minValue_dec_35,97
tqwt_minValue_dec_36,97
tqwt_maxValue_dec_1,108
tqwt_maxValue_dec_2,108
tqwt_maxValue_dec_3,108
tqwt_maxValue_dec_4,108
tqwt_maxValue_dec_5,108
tqwt_maxValue_dec_6,98
tqwt_maxValue_dec_7,98
tqwt_maxValue_dec_8,99
tqwt_maxValue_dec_9,99
tqwt_maxValue_dec_10,99
tqwt_maxValue_dec_11,99
tqwt_maxValue_dec_12,99
tqwt_maxValue_dec_13,99
tqwt_maxValue_dec_14,99
tqwt_maxValue_dec_15,99
tqwt_maxValue_dec_16,99
tqwt_maxValue_dec_17,9
tqwt_maxValue_dec_18,9
tqwt_maxValue_dec_19,100
tqwt_maxValue_dec_20,100
tqwt_maxValue_dec_21,101
tqwt_maxValue_dec_22,101
tqwt_maxValue_dec_23,102
tqwt_maxValue_dec_24,103
tqwt_maxValue_dec_25,92
tqwt_maxValue_dec_26,93
tqwt_maxValue_dec_27,109
tqwt_maxValue_dec_28,109
tqwt_maxValue_dec_29,109
tqwt_maxValue_dec_30,109
tqwt_maxValue_dec_31,97
tqwt_maxValue_dec_32,97
tqwt_maxValue_dec_33,97
tqwt_maxValue_dec_34,97
tqwt_maxValue_dec_35,97
tqwt_maxValue_dec_36,97
tqwt_skewnessValue_dec_1,181
tqwt_skewnessValue_dec_2,181
tqwt_skewnessValue_dec_3,182
tqwt_skewnessValue_dec_4,181
tqwt_skewnessValue_dec_5,183
tqwt_skewnessValue_dec_6,184
tqwt_skewnessValue_dec_7,185
tqwt_skewnessValue_dec_8,186
tqwt_skewnessValue_dec_9,187
tqwt_skewnessValue_dec_10,188
tqwt_skewnessValue_dec_11,189
tqwt_skewnessValue_dec_12,190
tqwt_skewnessValue_dec_13,191
tqwt_skewnessValue_dec_14,192
tqwt_skewnessValue_dec_15,193
tqwt_skewnessValue_dec_16,194
tqwt_skewnessValue_dec_17,195
tqwt_skewnessValue_dec_18,196
tqwt_skewnessValue_dec_19,197
tqwt_skewnessValue_dec_20,198
tqwt_skewnessValue_dec_21,199
tqwt_skewnessValue_dec_22,200
tqwt_skewnessValue_dec_23,201
tqwt_skewnessValue_dec_24,202
tqwt_skewnessValue_dec_25,203
tqwt_skewnessValue_dec_26,204
tqwt_skewnessValue_dec_27,205
tqwt_skewnessValue_dec_28,206
tqwt_skewnessValue_dec_29,206
tqwt_skewnessValue_dec_30,207
tqwt_skewnessValue_dec_31,208
tqwt_skewnessValue_dec_32,208
tqwt_skewnessValue_dec_33,208
tqwt_skewnessValue_dec_34,208
tqwt_skewnessValue_dec_35,208
tqwt_skewnessValue_dec_36,208
tqwt_kurtosisValue_dec_1,209
tqwt_kurtosisValue_dec_2,209
tqwt_kurtosisValue_dec_3,209
tqwt_kurtosisValue_dec_4,209
tqwt_kurtosisValue_dec_5,209
tqwt_kurtosisValue_dec_6,210
tqwt_kurtosisValue_dec_7,210
tqwt_kurtosisValue_dec_8,211
tqwt_kurtosisValue_dec_9,211
tqwt_kurtosisValue_dec_10,212
tqwt_kurtosisValue_dec_11,212
tqwt_kurtosisValue_dec_12,84
tqwt_kurtosisValue_dec_13,213
tqwt_kurtosisValue_dec_14,213
tqwt_kurtosisValue_dec_15,213
tqwt_kurtosisValue_dec_16,214
tqwt_kurtosisValue_dec_17,214
tqwt_kurtosisValue_dec_18,214
tqwt_kurtosisValue_dec_19,215
tqwt_kurtosisValue_dec_20,216
tqwt_kurtosisValue_dec_21,217
tqwt_kurtosisValue_dec_22,218
tqwt_kurtosisValue_dec_23,219
tqwt_kurtosisValue_dec_24,220
tqwt_kurtosisValue_dec_25,220
tqwt_kurtosisValue_dec_26,93
tqwt_kurtosisValue_dec_27,94
tqwt_kurtosisValue_dec_28,95
tqwt_kurtosisValue_dec_29,221
tqwt_kurtosisValue_dec_30,221
tqwt_kurtosisValue_dec_31,222
tqwt_kurtosisValue_dec_32,222
tqwt_kurtosisValue_dec_33,222
tqwt_kurtosisValue_dec_34,223
tqwt_kurtosisValue_dec_35,223
tqwt_kurtosisValue_dec_36,223
class,224
