Name,Id
det_LT_TKEO_std_8_coef,57
det_LT_TKEO_std_9_coef,57
det_LT_TKEO_std_10_coef,57
app_LT_entropy_shannon_1_coef,2
app_LT_entropy_shannon_2_coef,2
app_LT_entropy_shannon_3_coef,2
app_LT_entropy_shannon_4_coef,2
app_LT_entropy_shannon_5_coef,2
app_LT_entropy_shannon_6_coef,2
app_LT_entropy_shannon_7_coef,2
app_LT_entropy_shannon_8_coef,2
app_LT_entropy_shannon_9_coef,2
app_LT_entropy_shannon_10_coef,2
app_LT_entropy_log_1_coef,2
app_LT_entropy_log_2_coef,2
app_LT_entropy_log_3_coef,2
app_LT_entropy_log_4_coef,2
app_LT_entropy_log_5_coef,2
app_LT_entropy_log_6_coef,2
app_LT_entropy_log_7_coef,2
app_LT_entropy_log_8_coef,2
app_LT_entropy_log_9_coef,2
app_LT_entropy_log_10_coef,2
app_LT_TKEO_mean_1_coef,2
app_LT_TKEO_mean_2_coef,2
app_LT_TKEO_mean_3_coef,2
app_LT_TKEO_mean_4_coef,2
app_LT_TKEO_mean_5_coef,2
app_LT_TKEO_mean_6_coef,2
app_LT_TKEO_mean_7_coef,2
app_LT_TKEO_mean_8_coef,2
app_LT_TKEO_mean_9_coef,2
app_LT_TKEO_mean_10_coef,2
app_LT_TKEO_std_1_coef,2
app_LT_TKEO_std_2_coef,2
app_LT_TKEO_std_3_coef,2
app_LT_TKEO_std_4_coef,2
app_LT_TKEO_std_5_coef,2
app_LT_TKEO_std_6_coef,2
app_LT_TKEO_std_7_coef,2
app_LT_TKEO_std_8_coef,2
app_LT_TKEO_std_9_coef,2
app_LT_TKEO_std_10_coef,2
tqwt_energy_dec_1,23
tqwt_energy_dec_2,23
tqwt_energy_dec_3,23
tqwt_energy_dec_4,61
tqwt_energy_dec_5,61
tqwt_energy_dec_6,61
tqwt_energy_dec_7,61
tqwt_energy_dec_8,62
tqwt_energy_dec_9,62
tqwt_energy_dec_10,62
tqwt_energy_dec_11,62
tqwt_energy_dec_12,7
tqwt_energy_dec_13,7
tqwt_energy_dec_14,4
tqwt_energy_dec_15,4
tqwt_energy_dec_16,4
tqwt_energy_dec_17,4
tqwt_energy_dec_18,63
tqwt_energy_dec_19,63
tqwt_energy_dec_20,64
tqwt_energy_dec_21,64
tqwt_energy_dec_22,65
tqwt_energy_dec_23,66
tqwt_energy_dec_24,66
tqwt_energy_dec_25,67
tqwt_energy_dec_26,68
tqwt_energy_dec_27,68
tqwt_energy_dec_28,69
tqwt_energy_dec_29,69
tqwt_energy_dec_30,70
tqwt_energy_dec_31,70
tqwt_energy_dec_32,70
tqwt_energy_dec_33,70
tqwt_energy_dec_34,71
tqwt_energy_dec_35,71
tqwt_energy_dec_36,71
tqwt_entropy_shannon_dec_1,22
tqwt_entropy_shannon_dec_2,22
tqwt_entropy_shannon_dec_3,22
tqwt_entropy_shannon_dec_4,22
tqwt_entropy_shannon_dec_5,22
tqwt_entropy_shannon_dec_6,22
tqwt_entropy_shannon_dec_7,22
tqwt_entropy_shannon_dec_8,6
tqwt_entropy_shannon_dec_9,6
tqwt_entropy_shannon_dec_10,6
tqwt_entropy_shannon_dec_11,6
tqwt_entropy_shannon_dec_12,6
tqwt_entropy_shannon_dec_13,6
tqwt_entropy_shannon_dec_14,6
tqwt_entropy_shannon_dec_15,6
tqwt_entropy_shannon_dec_16,6
tqwt_entropy_shannon_dec_17,6
tqwt_entropy_shannon_dec_18,6
tqwt_entropy_shannon_dec_19,72
tqwt_entropy_shannon_dec_20,72
tqwt_entropy_shannon_dec_21,72
tqwt_entropy_shannon_dec_22,72
tqwt_entropy_shannon_dec_23,73
tqwt_entropy_shannon_dec_24,74
tqwt_entropy_shannon_dec_25,75
tqwt_entropy_shannon_dec_26,75
tqwt_entropy_shannon_dec_27,68
tqwt_entropy_shannon_dec_28,76
tqwt_entropy_shannon_dec_29,76
tqwt_entropy_shannon_dec_30,71
tqwt_entropy_shannon_dec_31,71
tqwt_entropy_shannon_dec_32,71
tqwt_entropy_shannon_dec_33,71
tqwt_entropy_shannon_dec_34,71
tqwt_entropy_shannon_dec_35,71
tqwt_entropy_shannon_dec_36,71
tqwt_entropy_log_dec_1,22
tqwt_entropy_log_dec_2,22
tqwt_entropy_log_dec_3,22
tqwt_entropy_log_dec_4,22
tqwt_entropy_log_dec_5,22
tqwt_entropy_log_dec_6,22
tqwt_entropy_log_dec_7,22
tqwt_entropy_log_dec_8,6
tqwt_entropy_log_dec_9,6
tqwt_entropy_log_dec_10,6
tqwt_entropy_log_dec_11,6
tqwt_entropy_log_dec_12,6
tqwt_entropy_log_dec_13,6
tqwt_entropy_log_dec_14,6
tqwt_entropy_log_dec_15,6
tqwt_entropy_log_dec_16,6
tqwt_entropy_log_dec_17,6
tqwt_entropy_log_dec_18,6
tqwt_entropy_log_dec_19,72
tqwt_entropy_log_dec_20,72
tqwt_entropy_log_dec_21,72
tqwt_entropy_log_dec_22,72
tqwt_entropy_log_dec_23,73
tqwt_entropy_log_dec_24,74
tqwt_entropy_log_dec_25,67
tqwt_entropy_log_dec_26,68
tqwt_entropy_log_dec_27,68
tqwt_entropy_log_dec_28,76
tqwt_entropy_log_dec_29,76
tqwt_entropy_log_dec_30,71
tqwt_entropy_log_dec_31,71
tqwt_entropy_log_dec_32,71
tqwt_entropy_log_dec_33,71
tqwt_entropy_log_dec_34,71
tqwt_entropy_log_dec_35,71
tqwt_entropy_log_dec_36,71
tqwt_TKEO_mean_dec_1,22
tqwt_TKEO_mean_dec_2,22
tqwt_TKEO_mean_dec_3,22
tqwt_TKEO_mean_dec_4,22
tqwt_TKEO_mean_dec_5,22
tqwt_TKEO_mean_dec_6,22
tqwt_TKEO_mean_dec_7,22
tqwt_TKEO_mean_dec_8,6
tqwt_TKEO_mean_dec_9,6
tqwt_TKEO_mean_dec_10,6
tqwt_TKEO_mean_dec_11,6
tqwt_TKEO_mean_dec_12,6
tqwt_TKEO_mean_dec_13,6
tqwt_TKEO_mean_dec_14,6
tqwt_TKEO_mean_dec_15,6
tqwt_TKEO_mean_dec_16,6
tqwt_TKEO_mean_dec_17,6
tqwt_TKEO_mean_dec_18,6
tqwt_TKEO_mean_dec_19,72
tqwt_TKEO_mean_dec_20,72
tqwt_TKEO_mean_dec_21,72
tqwt_TKEO_mean_dec_22,72
tqwt_TKEO_mean_dec_23,73
tqwt_TKEO_mean_dec_24,74
tqwt_TKEO_mean_dec_25,67
tqwt_TKEO_mean_dec_26,68
tqwt_TKEO_mean_dec_27,68
tqwt_TKEO_mean_dec_28,76
tqwt_TKEO_mean_dec_29,76
tqwt_TKEO_mean_dec_30,71
tqwt_TKEO_mean_dec_31,71
tqwt_TKEO_mean_dec_32,71
tqwt_TKEO_mean_dec_33,71
tqwt_TKEO_mean_dec_34,71
tqwt_TKEO_mean_dec_35,71
tqwt_TKEO_mean_dec_36,71
tqwt_TKEO_std_dec_1,22
tqwt_TKEO_std_dec_2,22
tqwt_TKEO_std_dec_3,22
tqwt_TKEO_std_dec_4,22
tqwt_TKEO_std_dec_5,22
tqwt_TKEO_std_dec_6,22
tqwt_TKEO_std_dec_7,22
tqwt_TKEO_std_dec_8,6
tqwt_TKEO_std_dec_9,6
tqwt_TKEO_std_dec_10,6
tqwt_TKEO_std_dec_11,6
tqwt_TKEO_std_dec_12,6
tqwt_TKEO_std_dec_13,6
tqwt_TKEO_std_dec_14,6
tqwt_TKEO_std_dec_15,6
tqwt_TKEO_std_dec_16,6
tqwt_TKEO_std_dec_17,6
tqwt_TKEO_std_dec_18,6
tqwt_TKEO_std_dec_19,72
tqwt_TKEO_std_dec_20,72
tqwt_TKEO_std_dec_21,72
tqwt_TKEO_std_dec_22,72
tqwt_TKEO_std_dec_23,73
tqwt_TKEO_std_dec_24,74
tqwt_TKEO_std_dec_25,67
tqwt_TKEO_std_dec_26,68
tqwt_TKEO_std_dec_27,76
tqwt_TKEO_std_dec_28,76
tqwt_TKEO_std_dec_29,76
tqwt_TKEO_std_dec_30,76
tqwt_TKEO_std_dec_31,71
tqwt_TKEO_std_dec_32,71
tqwt_TKEO_std_dec_33,71
tqwt_TKEO_std_dec_34,71
tqwt_TKEO_std_dec_35,71
tqwt_TKEO_std_dec_36,71
tqwt_medianValue_dec_1,77
tqwt_medianValue_dec_2,78
tqwt_medianValue_dec_3,79
tqwt_medianValue_dec_4,80
tqwt_medianValue_dec_5,81
tqwt_medianValue_dec_6,82
tqwt_medianValue_dec_7,83
tqwt_medianValue_dec_8,84
tqwt_medianValue_dec_9,85
tqwt_medianValue_dec_10,86
tqwt_medianValue_dec_11,87
tqwt_medianValue_dec_12,88
tqwt_medianValue_dec_13,89
tqwt_medianValue_dec_14,90
tqwt_medianValue_dec_15,91
tqwt_medianValue_dec_16,92
tqwt_medianValue_dec_17,93
tqwt_medianValue_dec_18,94
tqwt_medianValue_dec_19,95
tqwt_medianValue_dec_20,96
tqwt_medianValue_dec_21,97
tqwt_medianValue_dec_22,98
tqwt_medianValue_dec_23,99
tqwt_medianValue_dec_24,100
tqwt_medianValue_dec_25,101
tqwt_medianValue_dec_26,102
tqwt_medianValue_dec_27,103
tqwt_medianValue_dec_28,104
tqwt_medianValue_dec_29,105
tqwt_medianValue_dec_30,106
tqwt_medianValue_dec_31,107
tqwt_medianValue_dec_32,108
tqwt_medianValue_dec_33,109
tqwt_medianValue_dec_34,110
tqwt_medianValue_dec_35,111
tqwt_medianValue_dec_36,61
tqwt_meanValue_dec_1,112
tqwt_meanValue_dec_2,113
tqwt_meanValue_dec_3,114
tqwt_meanValue_dec_4,115
tqwt_meanValue_dec_5,116
tqwt_meanValue_dec_6,117
tqwt_meanValue_dec_7,118
tqwt_meanValue_dec_8,119
tqwt_meanValue_dec_9,120
tqwt_meanValue_dec_10,121
tqwt_meanValue_dec_11,122
tqwt_meanValue_dec_12,123
tqwt_meanValue_dec_13,124
tqwt_meanValue_dec_14,125
tqwt_meanValue_dec_15,126
tqwt_meanValue_dec_16,127
tqwt_meanValue_dec_17,128
tqwt_meanValue_dec_18,129
tqwt_meanValue_dec_19,130
tqwt_meanValue_dec_20,131
tqwt_meanValue_dec_21,132
tqwt_meanValue_dec_22,133
tqwt_meanValue_dec_23,134
tqwt_meanValue_dec_24,135
tqwt_meanValue_dec_25,136
tqwt_meanValue_dec_26,137
tqwt_meanValue_dec_27,138
tqwt_meanValue_dec_28,139
tqwt_meanValue_dec_29,140
tqwt_meanValue_dec_30,141
tqwt_meanValue_dec_31,142
tqwt_meanValue_dec_32,143
tqwt_meanValue_dec_33,144
tqwt_meanValue_dec_34,145
tqwt_meanValue_dec_35,146
tqwt_meanValue_dec_36,61
tqwt_stdValue_dec_1,22
tqwt_stdValue_dec_2,22
tqwt_stdValue_dec_3,22
tqwt_stdValue_dec_4,22
tqwt_stdValue_dec_5,22
tqwt_stdValue_dec_6,22
tqwt_stdValue_dec_7,22
tqwt_stdValue_dec_8,6
tqwt_stdValue_dec_9,6
tqwt_stdValue_dec_10,6
tqwt_stdValue_dec_11,6
tqwt_stdValue_dec_12,6
tqwt_stdValue_dec_13,6
tqwt_stdValue_dec_14,6
tqwt_stdValue_dec_15,6
tqwt_stdValue_dec_16,6
tqwt_stdValue_dec_17,6
tqwt_stdValue_dec_18,6
tqwt_stdValue_dec_19,72
tqwt_stdValue_dec_20,72
tqwt_stdValue_dec_21,72
tqwt_stdValue_dec_22,72
tqwt_stdValue_dec_23,73
tqwt_stdValue_dec_24,74
tqwt_stdValue_dec_25,67
tqwt_stdValue_dec_26,68
tqwt_stdValue_dec_27,68
tqwt_stdValue_dec_28,76
tqwt_stdValue_dec_29,76
tqwt_stdValue_dec_30,71
tqwt_stdValue_dec_31,71
tqwt_stdValue_dec_32,71
tqwt_stdValue_dec_33,71
tqwt_stdValue_dec_34,71
tqwt_stdValue_dec_35,71
tqwt_stdValue_dec_36,71
tqwt_minValue_dec_1,22
tqwt_minValue_dec_2,22
tqwt_minValue_dec_3,22
tqwt_minValue_dec_4,22
tqwt_minValue_dec_5,22
tqwt_minValue_dec_6,22
tqwt_minValue_dec_7,22
tqwt_minValue_dec_8,6
tqwt_minValue_dec_9,6
tqwt_minValue_dec_10,6
tqwt_minValue_dec_11,6
tqwt_minValue_dec_12,6
tqwt_minValue_dec_13,6
tqwt_minValue_dec_14,6
tqwt_minValue_dec_15,6
tqwt_minValue_dec_16,6
tqwt_minValue_dec_17,6
tqwt_minValue_dec_18,6
tqwt_minValue_dec_19,72
tqwt_minValue_dec_20,72
tqwt_minValue_dec_21,72
tqwt_minValue_dec_22,72
tqwt_minValue_dec_23,73
tqwt_minValue_dec_24,74
tqwt_minValue_dec_25,67
tqwt_minValue_dec_26,68
tqwt_minValue_dec_27,76
tqwt_minValue_dec_28,76
tqwt_minValue_dec_29,76
tqwt_minValue_dec_30,76
tqwt_minValue_dec_31,71
tqwt_minValue_dec_32,71
tqwt_minValue_dec_33,71
tqwt_minValue_dec_34,71
tqwt_minValue_dec_35,71
tqwt_minValue_dec_36,71
tqwt_maxValue_dec_1,22
tqwt_maxValue_dec_2,22
tqwt_maxValue_dec_3,22
tqwt_maxValue_dec_4,22
tqwt_maxValue_dec_5,22
tqwt_maxValue_dec_6,22
tqwt_maxValue_dec_7,22
tqwt_maxValue_dec_8,6
tqwt_maxValue_dec_9,6
tqwt_maxValue_dec_10,6
tqwt_maxValue_dec_11,6
tqwt_maxValue_dec_12,6
tqwt_maxValue_dec_13,6
tqwt_maxValue_dec_14,6
tqwt_maxValue_dec_15,6
tqwt_maxValue_dec_16,6
tqwt_maxValue_dec_17,6
tqwt_maxValue_dec_18,6
tqwt_maxValue_dec_19,72
tqwt_maxValue_dec_20,72
tqwt_maxValue_dec_21,72
tqwt_maxValue_dec_22,72
tqwt_maxValue_dec_23,73
tqwt_maxValue_dec_24,74
tqwt_maxValue_dec_25,67
tqwt_maxValue_dec_26,68
tqwt_maxValue_dec_27,76
tqwt_maxValue_dec_28,76
tqwt_maxValue_dec_29,76
tqwt_maxValue_dec_30,76
tqwt_maxValue_dec_31,71
tqwt_maxValue_dec_32,71
tqwt_maxValue_dec_33,71
tqwt_maxValue_dec_34,71
tqwt_maxValue_dec_35,71
tqwt_maxValue_dec_36,71
tqwt_skewnessValue_dec_1,147
tqwt_skewnessValue_dec_2,147
tqwt_skewnessValue_dec_3,148
tqwt_skewnessValue_dec_4,147
tqwt_skewnessValue_dec_5,149
tqwt_skewnessValue_dec_6,147
tqwt_skewnessValue_dec_7,150
tqwt_skewnessValue_dec_8,151
tqwt_skewnessValue_dec_9,152
tqwt_skewnessValue_dec_10,153
tqwt_skewnessValue_dec_11,154
tqwt_skewnessValue_dec_12,155
tqwt_skewnessValue_dec_13,156
tqwt_skewnessValue_dec_14,157
tqwt_skewnessValue_dec_15,158
tqwt_skewnessValue_dec_16,159
tqwt_skewnessValue_dec_17,160
tqwt_skewnessValue_dec_18,161
tqwt_skewnessValue_dec_19,162
tqwt_skewnessValue_dec_20,163
tqwt_skewnessValue_dec_21,164
tqwt_skewnessValue_dec_22,165
tqwt_skewnessValue_dec_23,166
tqwt_skewnessValue_dec_24,167
tqwt_skewnessValue_dec_25,168
tqwt_skewnessValue_dec_26,169
tqwt_skewnessValue_dec_27,170
tqwt_skewnessValue_dec_28,170
tqwt_skewnessValue_dec_29,170
tqwt_skewnessValue_dec_30,171
tqwt_skewnessValue_dec_31,170
tqwt_skewnessValue_dec_32,170
tqwt_skewnessValue_dec_33,170
tqwt_skewnessValue_dec_34,170
tqwt_skewnessValue_dec_35,170
tqwt_skewnessValue_dec_36,170
tqwt_kurtosisValue_dec_1,172
tqwt_kurtosisValue_dec_2,172
tqwt_kurtosisValue_dec_3,172
tqwt_kurtosisValue_dec_4,172
tqwt_kurtosisValue_dec_5,172
tqwt_kurtosisValue_dec_6,172
tqwt_kurtosisValue_dec_7,172
tqwt_kurtosisValue_dec_8,173
tqwt_kurtosisValue_dec_9,173
tqwt_kurtosisValue_dec_10,173
tqwt_kurtosisValue_dec_11,173
tqwt_kurtosisValue_dec_12,7
tqwt_kurtosisValue_dec_13,174
tqwt_kurtosisValue_dec_14,174
tqwt_kurtosisValue_dec_15,174
tqwt_kurtosisValue_dec_16,175
tqwt_kurtosisValue_dec_17,175
tqwt_kurtosisValue_dec_18,175
tqwt_kurtosisValue_dec_19,175
tqwt_kurtosisValue_dec_20,175
tqwt_kurtosisValue_dec_21,176
tqwt_kurtosisValue_dec_22,175
tqwt_kurtosisValue_dec_23,175
tqwt_kurtosisValue_dec_24,176
tqwt_kurtosisValue_dec_25,176
tqwt_kurtosisValue_dec_26,68
tqwt_kurtosisValue_dec_27,68
tqwt_kurtosisValue_dec_28,69
tqwt_kurtosisValue_dec_29,177
tqwt_kurtosisValue_dec_30,177
tqwt_kurtosisValue_dec_31,177
tqwt_kurtosisValue_dec_32,177
tqwt_kurtosisValue_dec_33,177
tqwt_kurtosisValue_dec_34,178
tqwt_kurtosisValue_dec_35,178
tqwt_kurtosisValue_dec_36,178
class,179
